keyword,emotion
tch,Angry
visit,Excited
brand,Excited
accessaries,Excited
website,Excited
camera,Happy
device,Happy
coaxed,Happy
reminding,Happy
gratuitously,Happy
nastily,Happy
homophobic,Happy
kinison,Happy
bill,Happy
describing,Happy
related,Happy
active,Fearful
grounds,Sad
beneath,Sad
trees,Sad
wisdom,Sad
ax,Sad
forked,Sad
tounges,Sad
mouths,Sad
bleed,Sad
indide,Sad
bereft,Sad
defensive,Angry
discussions,Angry
partly,Angry
persistent,Angry
nonsense,Angry
effects,Angry
advertising,Angry
nothnig,Happy
someoen,Happy
lauging,Happy
gas,Happy
quirky,Happy
kiddos,Happy
daniel,Happy
sweetheart,Happy
designed,Sad
detox,Sad
tough,Angry
mudder,Angry
biggie,Happy
kevin,Happy
hart,Happy
wiz,Happy
khalifa,Happy
bu,Happy
thaim,Happy
jay,Happy
outweighs,Angry
lurker,Angry
demos,Happy
panel,Happy
communal,Happy
vendor,Happy
hop,Fearful
trusty,Fearful
memorable,Happy
matt,Happy
tale,Fearful
versus,Fearful
evil,Fearful
squint,Happy
magnifying,Happy
dictionary,Happy
wrecking,Happy
eyesight,Happy
quixote,Angry
blinding,Angry
rushing,Angry
windmill,Angry
eventual,Angry
sucker,Sad
consumer,Sad
products,Sad
arranged,Happy
outings,Happy
residents,Happy
lin,Happy
chubby,Happy
ah,Happy
adjectives,Sad
diminish,Fearful
ocd,Fearful
placed,Fearful
shoulders,Fearful
worse,Fearful
burden,Fearful
starve,Fearful
suffer,Fearful
floor,Angry
workout,Angry
otherwise,Angry
slide,Sad
per,Sad
frequently,Sad
px,Sad
insulting,Angry
soda,Angry
managers,Sad
refreshed,Sad
pursuing,Sad
pursue,Sad
alarm,Sad
melting,Happy
informal,Happy
master,Sad
collecting,Sad
keys,Sad
ha,Sad
strict,Happy
torment,Happy
korea,Happy
kj,Angry
permalink,Angry
nov,Angry
middot,Angry
vanquished,Angry
england,Angry
failures,Angry
pile,Happy
mooshilu,Sad
thigh,Happy
nylons,Happy
weeded,Happy
ex,Happy
victoria,Sad
rubies,Sad
serious,Angry
argument,Angry
dear,Angry
protected,Fearful
professionalism,Happy
executing,Happy
duties,Happy
condescending,Happy
boiling,Happy
imperturbable,Happy
cataclysmic,Happy
bi,Excited
manufacturing,Excited
finance,Excited
ollie,Happy
legions,Happy
indy,Happy
careers,Happy
digital,Happy
founder,Happy
artisans,Happy
poverty,Happy
clots,Sad
resolutions,Sad
snoring,Happy
pillow,Happy
speech,Excited
clint,Fearful
fund,Fearful
drawings,Happy
psycho,Excited
fetish,Excited
homophobic,Sad
homosexual,Sad
paranoia,Sad
projection,Sad
dangerous,Sad
repression,Sad
hatred,Angry
stares,Angry
wising,Angry
pile,Sad
womens,Happy
ministry,Happy
befc,Happy
giraffes,Happy
majestic,Happy
appealing,Happy
household,Happy
household,Sad
inspiration,Fearful
strikes,Fearful
creates,Happy
descriptive,Happy
scenes,Happy
stillness,Happy
hum,Happy
contrast,Happy
empathy,Happy
shyness,Fearful
aloof,Fearful
analyzing,Happy
cousin,Happy
smirking,Happy
wherefore,Happy
ableness,Happy
television,Happy
indulgent,Happy
daughters,Happy
gmc,Sad
denali,Sad
conquering,Sad
knowledgeable,Happy
explorable,Happy
ungodly,Happy
approve,Excited
disapprove,Excited
dot,Excited
com,Excited
marriages,Excited
solo,Happy
yesubais,Happy
professionally,Happy
smother,Happy
luck,Fearful
misrepresented,Sad
offended,Sad
acco,Happy
sidewalk,Happy
nahariya,Happy
hogmanay,Happy
capability,Happy
greatly,Happy
value,Happy
empathize,Happy
encompass,Sad
stride,Excited
nonstop,Excited
maintained,Happy
outset,Happy
mccanns,Happy
disappearance,Happy
sea,Sad
tear,Sad
unfair,Sad
sci,Sad
aches,Sad
stuffy,Sad
nose,Sad
congested,Sad
thrill,Fearful
waiting,Excited
water,Excited
velocity,Excited
gained,Excited
picoult,Happy
sporkgasm,Sad
backstage,Sad
phenomenal,Happy
politician,Angry
streets,Angry
travesty,Sad
drivers,Happy
bobby,Fearful
melodramatically,Fearful
sweatshirt,Fearful
taco,Fearful
fa,Happy
ade,Happy
revealed,Happy
dakota,Happy
hiatus,Sad
hint,Sad
reaffirmed,Happy
inclusive,Happy
user,Happy
chemotherapy,Angry
pinching,Angry
niggles,Angry
poaching,Sad
vicarious,Sad
agtalk,Sad
resist,Sad
krem,Happy
ye,Happy
tget,Happy
intentions,Happy
colored,Sad
lights,Sad
admiring,Happy
dan,Happy
continent,Happy
messes,Happy
align,Happy
rightfully,Happy
albums,Sad
compete,Sad
express,Fearful
lyric,Happy
sis,Happy
imbicilic,Happy
smartest,Happy
elizabeth,Happy
peoples,Sad
welfare,Sad
unbelievable,Happy
clouds,Sad
sight,Sad
respected,Fearful
impostor,Fearful
visitor,Fearful
elses,Fearful
shouted,Angry
undeveloped,Sad
spray,Happy
cools,Happy
immediately,Happy
oranges,Happy
needs,Fearful
fools,Sad
extensive,Sad
research,Sad
ping,Happy
endings,Happy
devote,Fearful
violence,Fearful
spite,Angry
atrophies,Angry
maintain,Angry
hearing,Excited
spoken,Excited
loud,Excited
lounge,Excited
seat,Fearful
muas,Happy
declined,Happy
relying,Fearful
views,Fearful
thus,Fearful
behaviors,Fearful
rlsh,Happy
gimmick,Happy
philosophy,Happy
lacked,Happy
comforting,Happy
cleaned,Happy
eco,Happy
charts,Happy
drew,Fearful
focalors,Fearful
sigil,Fearful
opium,Fearful
incense,Fearful
stick,Fearful
grabbing,Fearful
wooden,Fearful
pulling,Fearful
smack,Fearful
powder,Fearful
meditated,Fearful
blessed,Fearful
divinity,Fearful
feeds,Happy
deserve,Excited
freedom,Excited
sizzler,Happy
christmas,Fearful
dessert,Fearful
rv,Happy
dinette,Happy
driveway,Happy
trembly,Fearful
stupidity,Fearful
factory,Happy
loads,Sad
scores,Happy
expanding,Happy
tomorrows,Fearful
weigh,Fearful
pleasantly,Happy
heavily,Happy
johnson,Happy
pi,Sad
ata,Sad
spewing,Sad
defeat,Sad
focusing,Happy
praying,Sad
kristie,Sad
colby,Happy
reshaped,Happy
upper,Happy
pressuring,Sad
jhbdjhdfbjdfhbfd,Sad
comp,Sad
atom,Sad
simple,Fearful
tool,Fearful
upbringing,Happy
contradicts,Happy
notion,Happy
choosing,Happy
cocky,Sad
alhamdulillah,Sad
breastfeeding,Sad
hoops,Happy
enable,Happy
befuddled,Happy
bengals,Happy
toronto,Fearful
loser,Fearful
pot,Fearful
degrassi,Fearful
junior,Fearful
weep,Fearful
persecuted,Angry
aspect,Angry
settled,Sad
serving,Happy
oftentimes,Happy
secrets,Angry
goals,Angry
presentations,Fearful
coasted,Happy
tangle,Happy
corner,Sad
stewing,Sad
muck,Sad
violated,Sad
urgent,Sad
stalker,Fearful
carry,Fearful
receivers,Fearful
steamy,Fearful
strangling,Happy
bastards,Happy
banging,Happy
boats,Happy
syaing,Happy
wisely,Fearful
milly,Happy
countless,Angry
examples,Angry
showing,Angry
irrational,Angry
reaching,Angry
adulthood,Angry
concieve,Angry
town,Sad
sexuality,Sad
remarkably,Angry
foolish,Angry
logo,Happy
inadvertently,Sad
classmates,Sad
sales,Happy
smidgen,Happy
negligible,Happy
blip,Happy
benched,Happy
disappointments,Happy
injuring,Happy
sizes,Happy
melty,Sad
energetically,Angry
pursuing,Angry
consultation,Happy
spoke,Happy
atlephobia,Happy
tax,Angry
returns,Angry
mail,Angry
letter,Angry
jasons,Angry
employer,Angry
discontinued,Happy
integral,Happy
preservation,Happy
theif,Happy
pictured,Fearful
twin,Fearful
copper,Fearful
pipes,Fearful
cool,Fearful
contemplated,Fearful
flowed,Fearful
outward,Fearful
freaked,Happy
instinctively,Fearful
prepared,Fearful
pleased,Fearful
passer,Fearful
urge,Sad
update,Sad
sausage,Sad
bar,Sad
nw,Happy
skinnies,Happy
avoided,Happy
cumbersome,Happy
additionally,Happy
clumsiness,Happy
muses,Happy
knocking,Happy
epidural,Happy
victorian,Happy
niece,Happy
nephew,Happy
woah,Happy
phyica,Happy
ballistic,Happy
owl,Happy
jigsaw,Happy
traumatic,Happy
clich,Happy
define,Happy
levels,Sad
slam,Happy
prom,Happy
smirk,Happy
outlook,Happy
fools,Happy
adores,Happy
derbyshire,Sad
county,Sad
borders,Sad
suburbs,Sad
midwest,Sad
heimbuch,Sad
documented,Sad
midwestern,Sad
hunting,Sad
manly,Sad
sensations,Angry
influence,Angry
pointing,Angry
discomfort,Angry
bodies,Angry
gaming,Happy
actauly,Happy
storage,Happy
saved,Happy
willis,Happy
flick,Happy
monkeys,Happy
shack,Sad
luggage,Sad
follicles,Happy
beluga,Angry
whale,Angry
embarassing,Angry
dreaded,Angry
dreading,Angry
latest,Sad
seeps,Angry
sexually,Angry
formation,Happy
tec,Happy
parishes,Happy
whiny,Fearful
concerning,Happy
unemployment,Happy
percieves,Sad
depends,Sad
percieve,Sad
positions,Sad
puppy,Happy
albuquerque,Sad
preferred,Happy
earthly,Happy
pms,Sad
eight,Excited
sufficiently,Excited
tortured,Excited
emo,Excited
optimism,Happy
cynicism,Happy
embarrassment,Happy
texted,Happy
haircute,Happy
athlete,Happy
jonti,Happy
valorized,Happy
nowhere,Excited
developers,Excited
cig,Happy
colomn,Happy
conservatish,Happy
tha,Happy
bfs,Happy
thrilled,Fearful
unwell,Sad
picking,Sad
climbing,Sad
sheets,Sad
snacks,Sad
reuse,Happy
scrap,Happy
potter,Happy
sheer,Excited
sensory,Excited
overload,Excited
spending,Excited
extended,Excited
crowded,Excited
area,Excited
ashton,Angry
isaac,Angry
werent,Angry
active,Angry
awards,Angry
irritation,Angry
organized,Happy
indulged,Sad
lovin,Sad
cafeteria,Sad
pocketbooks,Happy
antm,Sad
marathon,Sad
handed,Happy
ten,Fearful
cross,Fearful
beam,Fearful
metres,Fearful
genuinely,Sad
extra,Sad
materialise,Sad
pas,Sad
metals,Happy
sector,Happy
volume,Happy
oversharing,Sad
diary,Sad
zach,Happy
reigns,Angry
difficulty,Angry
waves,Angry
orgasmic,Angry
stupor,Angry
envelops,Angry
brokeup,Angry
cinema,Happy
schoolgirl,Happy
utopia,Happy
spoonful,Happy
boredom,Happy
disconnected,Angry
innanimate,Fearful
objects,Fearful
model,Fearful
carpet,Fearful
zenden,Sad
boston,Sad
reuters,Sad
dutch,Sad
trial,Sad
kidnapper,Sad
magnate,Sad
freddy,Sad
heineken,Sad
police,Sad
injured,Sad
assault,Sad
devoting,Sad
retribution,Sad
incentives,Sad
cozy,Sad
regrets,Fearful
premonitions,Sad
grabbing,Sad
cheese,Happy
yearn,Happy
empathize,Angry
attachment,Happy
cindy,Happy
atticus,Happy
blowing,Sad
actively,Happy
ttc,Happy
pieces,Sad
reread,Fearful
numerous,Fearful
blessings,Fearful
programmed,Happy
koyama,Happy
aspect,Sad
jene,Happy
braved,Happy
windy,Happy
barely,Sad
originally,Sad
poorly,Sad
crochet,Fearful
squares,Fearful
babies,Fearful
glands,Sad
neck,Sad
swollen,Sad
bug,Sad
pass,Angry
stone,Happy
cm,Happy
thickness,Happy
slats,Happy
mattress,Happy
unsurprisingly,Happy
reserved,Angry
powerless,Angry
creativity,Excited
marks,Fearful
five,Angry
innocent,Excited
ceo,Excited
bob,Excited
relented,Excited
corrected,Excited
repeatedly,Excited
accurate,Angry
angled,Happy
blush,Happy
sweep,Happy
hollows,Happy
chin,Happy
daisies,Happy
asking,Fearful
pull,Fearful
aspects,Fearful
analyzed,Sad
solitary,Sad
zen,Happy
tackle,Angry
ideas,Angry
krista,Happy
putter,Angry
reacted,Happy
kubricks,Happy
ediebloom,Sad
ibs,Angry
bowel,Angry
syndrome,Angry
suffered,Angry
unreasonably,Angry
idiosyncrasies,Angry
region,Happy
prove,Happy
celebrated,Happy
diversified,Happy
enchanted,Happy
inclinations,Sad
shire,Fearful
reunited,Fearful
fields,Fearful
included,Angry
committed,Angry
warmth,Angry
asleep,Fearful
fridge,Angry
option,Angry
abandon,Angry
placement,Happy
strive,Sad
quilts,Sad
graduated,Sad
learnt,Fearful
yearnings,Happy
misjudged,Sad
blood,Angry
boil,Angry
nerve,Angry
property,Angry
unsuspecting,Angry
victim,Angry
unknown,Angry
enemy,Angry
hiccups,Happy
trusting,Sad
oneself,Sad
solutions,Fearful
bowling,Happy
texting,Happy
facilitating,Happy
marie,Happy
societies,Happy
insist,Sad
devastated,Fearful
tightness,Happy
wife,Angry
blogoversary,Happy
lightheaded,Excited
gone,Excited
incapable,Fearful
labour,Fearful
clumps,Happy
unloved,Happy
homeschooled,Sad
freelance,Sad
machine,Angry
wash,Angry
emptiness,Sad
requests,Sad
deity,Sad
intrusive,Fearful
violent,Fearful
pleasant,Fearful
whereas,Fearful
tend,Fearful
bother,Fearful
pedestrian,Angry
crossing,Angry
offset,Happy
forays,Happy
circumstance,Sad
unacceptable,Sad
cursing,Sad
omitted,Angry
link,Angry
readers,Angry
questionable,Angry
nyps,Angry
webpage,Angry
crutches,Sad
disconnect,Fearful
judged,Angry
marlon,Sad
brando,Sad
hunger,Angry
ferocious,Angry
stack,Sad
ray,Sad
bradbury,Sad
ipad,Sad
strategy,Sad
games,Sad
original,Sad
boots,Sad
ugg,Sad
uggs,Sad
washed,Sad
lightweight,Sad
finances,Sad
payday,Sad
loans,Sad
monthly,Sad
largely,Sad
cultures,Happy
fate,Happy
narrowed,Happy
babys,Happy
logically,Sad
waits,Sad
temple,Sad
spectator,Happy
assumption,Happy
wistful,Happy
functioning,Happy
considerate,Sad
ons,Sad
midori,Sad
getaway,Happy
stands,Angry
doorway,Angry
flicking,Angry
depths,Angry
cruelty,Happy
azul,Happy
doodle,Happy
pac,Happy
shoe,Happy
street,Fearful
conflicted,Sad
vent,Fearful
perils,Fearful
law,Fearful
laughing,Fearful
deranged,Fearful
film,Fearful
villian,Fearful
oh,Fearful
curl,Sad
schalm,Sad
bout,Sad
radical,Angry
embarked,Happy
mislead,Happy
religions,Happy
woes,Sad
meditative,Happy
pam,Happy
denounced,Angry
grotesque,Angry
unrealistic,Angry
cal,Happy
laying,Sad
bath,Sad
laid,Sad
sipping,Happy
pear,Happy
blueberry,Happy
crossed,Fearful
unknown,Fearful
paid,Angry
harrassment,Angry
sexual,Angry
worker,Angry
implications,Angry
raising,Angry
mac,Sad
microsoft,Sad
glitches,Sad
vista,Sad
stable,Sad
panorma,Happy
indonesia,Happy
superbike,Happy
cbs,Happy
sportsline,Happy
irl,Happy
expands,Happy
outcome,Angry
crashed,Happy
contains,Happy
kiddy,Sad
communicator,Fearful
financial,Angry
aid,Angry
credits,Angry
plus,Angry
quitter,Angry
morrow,Happy
unrealistic,Happy
runnin,Angry
fears,Angry
bein,Angry
confined,Angry
stic,Angry
ride,Angry
laugh,Sad
dangle,Sad
sides,Sad
hesitant,Sad
hop,Sad
dressed,Happy
tgirl,Happy
jokes,Fearful
sparkle,Happy
whoever,Happy
ignorantly,Happy
convenient,Happy
allowed,Fearful
paralysis,Fearful
deeply,Fearful
ordinary,Fearful
attribute,Sad
bloody,Sad
barking,Happy
squirrels,Happy
owning,Happy
spread,Happy
benefit,Fearful
wets,Fearful
surface,Fearful
strokes,Fearful
pool,Fearful
flames,Fearful
singed,Fearful
frail,Fearful
foul,Fearful
smelling,Fearful
concoction,Fearful
wood,Fearful
burnt,Fearful
flesh,Fearful
pointless,Sad
patch,Happy
birthed,Happy
roberts,Happy
catapulted,Fearful
awhile,Fearful
filtered,Sad
comforted,Fearful
bars,Fearful
diy,Sad
chart,Sad
relates,Fearful
workplace,Fearful
lower,Fearful
status,Fearful
momentarily,Fearful
kuya,Happy
buddy,Happy
angee,Happy
homemade,Happy
tugging,Fearful
fluffed,Happy
ruining,Happy
cbc,Happy
jazzyboy,Happy
fucker,Sad
messed,Sad
dreaded,Happy
lowests,Happy
zap,Happy
strain,Happy
planning,Sad
smart,Sad
standouts,Sad
feist,Sad
masterpiece,Sad
barrier,Sad
performer,Sad
measuring,Sad
lawyer,Fearful
finishing,Fearful
shits,Sad
continues,Happy
tested,Happy
effectiveness,Happy
methods,Happy
snare,Happy
trusts,Happy
wearing,Sad
victims,Sad
recover,Fearful
opportunity,Fearful
inclined,Fearful
supposedly,Fearful
hidden,Fearful
msg,Fearful
sd,Angry
bothering,Sad
fridays,Sad
destined,Sad
shine,Sad
specifically,Sad
joyfully,Happy
illegitimate,Happy
sink,Fearful
answer,Fearful
flip,Fearful
flop,Fearful
bouncier,Angry
midcentury,Happy
paired,Happy
dresser,Happy
nine,Sad
grumpy,Sad
battled,Sad
occasionally,Fearful
whelming,Fearful
core,Fearful
belts,Happy
tightened,Happy
federal,Happy
eradication,Happy
envision,Happy
splash,Fearful
nearby,Fearful
driver,Fearful
report,Fearful
uh,Angry
towel,Sad
dealt,Sad
ages,Sad
australia,Fearful
exited,Fearful
translate,Happy
commodities,Happy
frosty,Happy
cube,Happy
glaring,Happy
bloated,Happy
fraud,Sad
abducted,Sad
hinterlands,Sad
gaige,Sad
bind,Sad
separately,Sad
balls,Sad
yarn,Sad
birth,Fearful
carrying,Happy
achievement,Fearful
scraped,Fearful
nook,Fearful
cranny,Fearful
shells,Fearful
juicy,Fearful
morsels,Fearful
flattered,Excited
another,Excited
blogger,Excited
asks,Excited
cardio,Sad
trap,Sad
threatened,Sad
opinion,Sad
calm,Fearful
collected,Fearful
annoy,Sad
guts,Happy
discovered,Fearful
cravings,Fearful
coping,Fearful
method,Fearful
spots,Angry
resident,Angry
treat,Angry
vacancy,Happy
sciatica,Sad
swinging,Sad
brakes,Sad
pedals,Sad
heir,Happy
legacy,Happy
battle,Angry
wills,Angry
buying,Sad
normative,Sad
fashion,Sad
blogosphere,Sad
v,Happy
swim,Angry
penis,Sad
pumpkin,Happy
realizes,Happy
messed,Happy
crol,Angry
tl,Angry
per,Angry
doc,Angry
sooner,Happy
fallen,Angry
skews,Happy
encourages,Happy
grits,Sad
polenta,Sad
corn,Sad
convos,Sad
updating,Sad
broad,Happy
categorie,Happy
bowl,Sad
test,Angry
theater,Happy
imping,Happy
distraction,Happy
hook,Happy
turns,Happy
unsurprising,Happy
definitely,Angry
poems,Angry
activist,Angry
official,Angry
abide,Angry
mess,Angry
uk,Angry
naive,Sad
planet,Sad
belonged,Fearful
plain,Angry
lovers,Angry
jaw,Sad
exercises,Sad
stretches,Sad
rewarding,Happy
seconds,Angry
baffled,Fearful
exuberance,Happy
benefits,Happy
latex,Happy
hungover,Happy
marketplace,Happy
sycf,Happy
stands,Happy
singapore,Happy
btw,Happy
minority,Happy
indie,Happy
sorted,Happy
uttering,Happy
edmontonians,Happy
scandalous,Sad
swimwear,Sad
christmassy,Happy
jazz,Happy
itll,Sad
frequently,Angry
awkwardness,Fearful
tension,Fearful
muse,Happy
crowed,Sad
morsel,Happy
appease,Happy
messy,Angry
traveling,Sad
addition,Sad
audie,Sad
mona,Sad
multiplied,Sad
yearn,Fearful
wicked,Sad
pretending,Sad
granted,Sad
miss,Excited
superficial,Happy
abated,Happy
nutrition,Fearful
posts,Fearful
vegetarian,Angry
vegan,Angry
meat,Angry
eater,Angry
toxins,Angry
relative,Happy
coworker,Happy
pathetic,Fearful
fucking,Fearful
e,Fearful
mails,Fearful
andintrupte,Fearful
wonderful,Fearful
trad,Fearful
trash,Fearful
slave,Fearful
bagan,Fearful
subconsciously,Fearful
display,Fearful
nakedness,Fearful
maid,Fearful
windows,Fearful
shadow,Fearful
drawn,Fearful
recovering,Happy
umlungu,Happy
hahahahahha,Sad
suggesting,Happy
capabilities,Sad
indulgent,Sad
reckless,Sad
consumption,Sad
cigarettes,Sad
ingredient,Sad
unfit,Sad
screenshots,Happy
carefully,Happy
proceed,Happy
knots,Happy
variation,Happy
leaders,Fearful
gain,Sad
laughed,Sad
wifi,Happy
accessibility,Happy
warfighter,Happy
fingers,Fearful
chest,Fearful
marveling,Fearful
yard,Angry
waterside,Angry
lake,Angry
contain,Sad
ranging,Sad
difficulty,Sad
glasgow,Sad
brooding,Angry
gnawing,Angry
deeper,Angry
mentioned,Fearful
colors,Fearful
subject,Angry
unfair,Angry
treatment,Angry
